Spol,Obrazovanje,Profesija,Godine,Zarada,Vakcinisati_se,motiv_zastita_zdravlja,motiv_putovanje,motiv_kolektivni_imunitet,motiv_zahtjev_poslodavca,motiv_odbijanje_nije_opasan,motiv_odbijanje_ne_postoji,motiv_odbijanje_vac_stetne,motiv_odbijanje_vac_regulativa_prebrzo,motiv_odbijanje_nepovjerenje_struka_farmacija,motiv_odbijanje_najosjetljiviji_prvo,motiv_odbijanje_protiv_eticki_vjerski,izvor_obrazovne_emisije,izvor_naucne_knjige_radovi,izvor_preporuke_por_ljekara,izvor_drustvene_mreze,izvor_mediji,izbor_pfizer,izbor_astrozeneca,izbor_moderna,izbor_sputnik,izbor_sinovac,izbor_razlog_studije,izbor_razlog_vanjske_politike,izbor_savjet_ljekara,izbor_jedina_dostupna,izbor_vlada_odabrala_vjerujem,Motivi_za_vakc,Razlozi_odbijanja,Izvori_info,Izbor_proizvodjac,Izbor_proizvodjac_razlog
Ženski,Dodiplomski studij,Privredni sektor,18-30,500 KM ili manje,Samo ako budem morao (npr. ukoliko poslodavac bude od mene tražio),FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Postdiplomski studij (magistarski i doktorski studij),Prosvjetni radnik,18-30,Od 500 do 900 KM,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Drugo,18-30,500 KM ili manje,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Drugo,18-30,Od 500 do 900 KM,Samo ako budem morao (npr. ukoliko poslodavac bude od mene tražio),FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Privredni sektor,18-30,900 KM i više,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Drugo,18-30,500 KM ili manje,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Privredni sektor,18-30,Od 500 do 900 KM,Ne,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Postdiplomski studij (magistarski i doktorski studij),Privredni sektor,18-30,900 KM i više,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Drugo,18-30,900 KM i više,Da,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Drugo,31-50,Od 500 do 900 KM,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Drugo,18-30,500 KM ili manje,Da,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Prosvjetni radnik,31-50,900 KM i više,Samo ako budem morao (npr. ukoliko poslodavac bude od mene tražio),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Drugo,18-30,500 KM ili manje,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Postdiplomski studij (magistarski i doktorski studij),Privredni sektor,31-50,900 KM i više,Ne,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Postdiplomski studij (magistarski i doktorski studij),Medicinski radnik,31-50,900 KM i više,Da,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Prosvjetni radnik,31-50,500 KM ili manje,Samo ako budem morao (npr. ukoliko poslodavac bude od mene tražio),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Privredni sektor,31-50,900 KM i više,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Privredni sektor,18-30,500 KM ili manje,Ne,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Drugo,18-30,900 KM i više,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Ugostiteljstvo i uslužne djelatnosti,31-50,Od 500 do 900 KM,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Postdiplomski studij (magistarski i doktorski studij),Prosvjetni radnik,31-50,900 KM i više,Da,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Drugo,18-30,Od 500 do 900 KM,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Medicinski radnik,18-30,Od 500 do 900 KM,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Privredni sektor,51-64,Od 500 do 900 KM,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Medicinski radnik,31-50,900 KM i više,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Medicinski radnik,18-30,500 KM ili manje,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Medicinski radnik,18-30,500 KM ili manje,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Medicinski radnik,18-30,500 KM ili manje,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Prosvjetni radnik,51-64,Od 500 do 900 KM,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Drugo,18-30,500 KM ili manje,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Medicinski radnik,18-30,500 KM ili manje,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Drugo,18-30,500 KM ili manje,Samo ako budem morao (npr. ukoliko poslodavac bude od mene tražio),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Medicinski radnik,18-30,500 KM ili manje,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Medicinski radnik,18-30,500 KM ili manje,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Drugo,18-30,500 KM ili manje,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Drugo,31-50,900 KM i više,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Medicinski radnik,18-30,900 KM i više,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Drugo,31-50,500 KM ili manje,Samo ako budem morao (npr. ukoliko poslodavac bude od mene tražio),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Postdiplomski studij (magistarski i doktorski studij),Prosvjetni radnik,31-50,900 KM i više,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Drugo,18-30,500 KM ili manje,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Drugo,18-30,500 KM ili manje,Da,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Osnovna škola,Drugo,31-50,500 KM ili manje,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Postdiplomski studij (magistarski i doktorski studij),Prosvjetni radnik,18-30,900 KM i više,Samo ako budem morao (npr. ukoliko poslodavac bude od mene tražio),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Drugo,18-30,Od 500 do 900 KM,Samo ako budem morao (npr. ukoliko poslodavac bude od mene tražio),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Drugo,18-30,500 KM ili manje,Da,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Drugo,18-30,900 KM i više,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Medicinski radnik,18-30,500 KM ili manje,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Dodiplomski studij,Privredni sektor,18-30,900 KM i više,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Prosvjetni radnik,31-50,900 KM i više,Ne,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Drugo,18-30,500 KM ili manje,Da,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Drugo,18-30,500 KM ili manje,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Drugo,18-30,500 KM ili manje,Čekat ću dodatne kliničke studije i donijeti konačnu odluku,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Drugo,51-64,Od 500 do 900 KM,Da,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Ugostiteljstvo i uslužne djelatnosti,31-50,500 KM ili manje,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Drugo,51-64,Od 500 do 900 KM,Da,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Drugo,51-64,Od 500 do 900 KM,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Postdiplomski studij (magistarski i doktorski studij),Drugo,18-30,900 KM i više,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Prosvjetni radnik,18-30,900 KM i više,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Drugo,18-30,Od 500 do 900 KM,Samo ako budem morao (npr. ukoliko poslodavac bude od mene tražio),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Medicinski radnik,51-64,900 KM i više,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Drugo,51-64,Od 500 do 900 KM,Da,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Privredni sektor,31-50,900 KM i više,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Drugo,18-30,500 KM ili manje,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Medicinski radnik,18-30,500 KM ili manje,Da,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Drugo,18-30,900 KM i više,Ne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Srednjoškolsko obrazovanje,Drugo,51-64,Od 500 do 900 KM,Da,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
Muški,Srednjoškolsko obrazovanje,Medicinski radnik,31-50,900 KM i više,Da,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
Ženski,Dodiplomski studij,Medicinski radnik,18-30,500 KM ili manje,Samo ako budem morao (npr. ukoliko poslodavac bude od mene tražio),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
